candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition
CAND_02839,Co16.90Mo16.68Nb13.39Ni37.23Ti15.80,5,0.0,16.9,0.0,0.0,0.0,0.0,16.68,13.39,37.23,15.8,0.0,0.0,99.99999999999999,True
CAND_02840,Cu24.66Mn26.86Mo17.55W30.93,4,0.0,0.0,0.0,24.66,0.0,26.86,17.55,0.0,0.0,0.0,0.0,30.93,100.0,True
CAND_02841,Co33.20Cu19.40Fe5.07Mn33.87Ni8.46,5,0.0,33.2,0.0,19.4,5.07,33.87,0.0,0.0,8.46,0.0,0.0,0.0,100.0,True
CAND_02842,Co7.76Fe24.40Nb23.20Ni17.72Ti26.92,5,0.0,7.76,0.0,0.0,24.4,0.0,0.0,23.2,17.72,26.92,0.0,0.0,100.0,True
CAND_02843,Co5.95Cr9.09Cu11.04Fe43.13Mo21.08Nb9.71,6,0.0,5.95,9.09,11.04,43.13,0.0,21.08,9.71,0.0,0.0,0.0,0.0,100.0,True
CAND_02844,Co35.15Cu18.19Mo9.15Nb7.80Ti20.85W8.86,6,0.0,35.15,0.0,18.19,0.0,0.0,9.15,7.8,0.0,20.85,0.0,8.86,100.00000000000001,True
CAND_02845,Al31.30Mn13.77Nb22.01Ni10.95V21.97,5,31.3,0.0,0.0,0.0,0.0,13.77,0.0,22.01,10.95,0.0,21.97,0.0,100.0,True
CAND_02846,Co7.32Mn40.33Nb23.78Ni10.21Ti18.36,5,0.0,7.32,0.0,0.0,0.0,40.33,0.0,23.78,10.21,18.36,0.0,0.0,100.00000000000001,True
CAND_02847,Al29.15Co10.46Fe23.10Mn15.38V21.91,5,29.15,10.46,0.0,0.0,23.1,15.38,0.0,0.0,0.0,0.0,21.91,0.0,100.0,True
CAND_02848,Cr18.51Cu35.74Mn6.41Mo15.02Ti5.70V18.62,6,0.0,0.0,18.51,35.74,0.0,6.41,15.02,0.0,0.0,5.7,18.62,0.0,100.0,True
CAND_02849,Al29.06Cr7.38Cu13.81Fe8.10Ti16.64W25.01,6,29.06,0.0,7.38,13.81,8.1,0.0,0.0,0.0,0.0,16.64,0.0,25.01,100.00000000000001,True
CAND_02850,Co15.35Fe21.86Mo11.72Ti25.52W25.55,5,0.0,15.35,0.0,0.0,21.86,0.0,11.72,0.0,0.0,25.52,0.0,25.55,100.0,True
CAND_02851,Al31.60Cr27.80Fe9.82Ti11.11W19.67,5,31.6,0.0,27.8,0.0,9.82,0.0,0.0,0.0,0.0,11.11,0.0,19.67,100.0,True
CAND_02852,Al12.22Co29.38Mn18.83Ni32.64Ti6.93,5,12.22,29.38,0.0,0.0,0.0,18.83,0.0,0.0,32.64,6.93,0.0,0.0,100.0,True
CAND_02853,Co14.18Cu6.98Mo31.11Nb21.69V26.04,5,0.0,14.18,0.0,6.98,0.0,0.0,31.11,21.69,0.0,0.0,26.04,0.0,100.0,True
CAND_02854,Al21.02Cr20.34Cu25.74Mo6.95V15.24W10.71,6,21.02,0.0,20.34,25.74,0.0,0.0,6.95,0.0,0.0,0.0,15.24,10.71,100.0,True
CAND_02855,Co14.09Cu8.11Mo26.87Ni25.35Ti25.58,5,0.0,14.09,0.0,8.11,0.0,0.0,26.87,0.0,25.35,25.58,0.0,0.0,100.0,True
CAND_02856,Co5.98Cr37.12Cu14.16Fe14.64Mo15.57V12.53,6,0.0,5.98,37.12,14.16,14.64,0.0,15.57,0.0,0.0,0.0,12.53,0.0,100.0,True
CAND_02857,Fe31.00Mn44.83Ni9.09W15.08,4,0.0,0.0,0.0,0.0,31.0,44.83,0.0,0.0,9.09,0.0,0.0,15.08,100.0,True
CAND_02858,Al28.60Cr16.23Cu5.34Mn8.44V13.96W27.43,6,28.6,0.0,16.23,5.34,0.0,8.44,0.0,0.0,0.0,0.0,13.96,27.43,100.0,True
CAND_02859,Co19.21Fe33.39Nb5.33Ni42.07,4,0.0,19.21,0.0,0.0,33.39,0.0,0.0,5.33,42.07,0.0,0.0,0.0,100.0,True
CAND_02860,Al7.21Co25.53Cu18.11Mn15.84V26.18W7.13,6,7.21,25.53,0.0,18.11,0.0,15.84,0.0,0.0,0.0,0.0,26.18,7.13,100.0,True
CAND_02861,Al12.52Co10.86Mo28.88Nb10.92W36.82,5,12.52,10.86,0.0,0.0,0.0,0.0,28.88,10.92,0.0,0.0,0.0,36.82,100.0,True
CAND_02862,Cr22.47Cu20.18Fe35.79Mn7.23V7.90W6.43,6,0.0,0.0,22.47,20.18,35.79,7.23,0.0,0.0,0.0,0.0,7.9,6.43,100.0,True
CAND_02863,Co24.06Cr13.17Nb12.71Ti13.78W36.28,5,0.0,24.06,13.17,0.0,0.0,0.0,0.0,12.71,0.0,13.78,0.0,36.28,100.0,True
CAND_02864,Al40.75Cr16.11Mo11.84Ti23.74W7.56,5,40.75,0.0,16.11,0.0,0.0,0.0,11.84,0.0,0.0,23.74,0.0,7.56,100.0,True
CAND_02865,Al37.02Mn33.84Mo19.94W9.20,4,37.02,0.0,0.0,0.0,0.0,33.84,19.94,0.0,0.0,0.0,0.0,9.2,100.00000000000001,True
CAND_02866,Al30.59Co38.96Nb14.32V16.13,4,30.59,38.96,0.0,0.0,0.0,0.0,0.0,14.32,0.0,0.0,16.13,0.0,100.0,True
CAND_02867,Al7.86Cu21.86Mo31.67Nb20.38Ni6.74V11.49,6,7.86,0.0,0.0,21.86,0.0,0.0,31.67,20.38,6.74,0.0,11.49,0.0,99.99999999999999,True
CAND_02868,Al23.45Co14.30Cu5.90Nb39.13V7.74W9.48,6,23.45,14.3,0.0,5.9,0.0,0.0,0.0,39.13,0.0,0.0,7.74,9.48,100.0,True
CAND_02869,Cr19.98Mo20.97Ni12.08V20.86W26.11,5,0.0,0.0,19.98,0.0,0.0,0.0,20.97,0.0,12.08,0.0,20.86,26.11,100.0,True
CAND_02870,Co8.26Cr6.36Fe10.47Ti29.26V12.53W33.12,6,0.0,8.26,6.36,0.0,10.47,0.0,0.0,0.0,0.0,29.26,12.53,33.12,100.0,True
CAND_02871,Co25.76Cr17.12Nb23.80Ni21.69V11.63,5,0.0,25.76,17.12,0.0,0.0,0.0,0.0,23.8,21.69,0.0,11.63,0.0,100.0,True
CAND_02872,Cu13.54Fe15.54Mo24.71V16.50W29.71,5,0.0,0.0,0.0,13.54,15.54,0.0,24.71,0.0,0.0,0.0,16.5,29.71,100.0,True
CAND_02873,Cr13.99Fe42.57Mn35.65W7.79,4,0.0,0.0,13.99,0.0,42.57,35.65,0.0,0.0,0.0,0.0,0.0,7.79,100.00000000000001,True
CAND_02874,Cr10.65Cu6.57Fe6.22Mn15.84V28.33W32.39,6,0.0,0.0,10.65,6.57,6.22,15.84,0.0,0.0,0.0,0.0,28.33,32.39,100.0,True
CAND_02875,Al18.25Cr39.27Fe12.40Nb30.08,4,18.25,0.0,39.27,0.0,12.4,0.0,0.0,30.08,0.0,0.0,0.0,0.0,100.0,True
CAND_02876,Al38.37Co11.13Mn18.04Ni32.46,4,38.37,11.13,0.0,0.0,0.0,18.04,0.0,0.0,32.46,0.0,0.0,0.0,100.0,True
CAND_02877,Co12.72Cr16.70Fe25.69Mn29.94Mo8.36Nb6.59,6,0.0,12.72,16.7,0.0,25.69,29.94,8.36,6.59,0.0,0.0,0.0,0.0,100.0,True
CAND_02878,Al11.78Cu34.98Mn9.69Nb24.05W19.50,5,11.78,0.0,0.0,34.98,0.0,9.69,0.0,24.05,0.0,0.0,0.0,19.5,100.0,True
CAND_02879,Al11.98Cr8.44Fe23.06Nb14.88Ni24.02V17.62,6,11.98,0.0,8.44,0.0,23.06,0.0,0.0,14.88,24.02,0.0,17.62,0.0,100.00000000000001,True
CAND_02880,Co6.13Fe22.45Mn27.49Nb10.73Ni33.20,5,0.0,6.13,0.0,0.0,22.45,27.49,0.0,10.73,33.2,0.0,0.0,0.0,100.0,True
CAND_02881,Al24.38Cu6.66Mn27.02Nb34.37V7.57,5,24.38,0.0,0.0,6.66,0.0,27.02,0.0,34.37,0.0,0.0,7.57,0.0,100.0,True
CAND_02882,Al17.44Co18.77Fe14.07Ni14.80V28.00W6.92,6,17.44,18.77,0.0,0.0,14.07,0.0,0.0,0.0,14.8,0.0,28.0,6.92,100.0,True
CAND_02883,Al18.88Mo7.63Ni22.80Ti28.32V10.30W12.07,6,18.88,0.0,0.0,0.0,0.0,0.0,7.63,0.0,22.8,28.32,10.3,12.07,100.0,True
CAND_02884,Al28.95Cu8.51Mo6.48Ni19.98Ti27.31W8.77,6,28.95,0.0,0.0,8.51,0.0,0.0,6.48,0.0,19.98,27.31,0.0,8.77,100.0,True
CAND_02885,Co12.38Cr12.69V41.01W33.92,4,0.0,12.38,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.01,33.92,100.0,True
CAND_02886,Co13.94Fe23.64Nb27.21V25.91W9.30,5,0.0,13.94,0.0,0.0,23.64,0.0,0.0,27.21,0.0,0.0,25.91,9.3,99.99999999999999,True
CAND_02887,Al41.80Mn19.70Mo26.50Ni12.00,4,41.8,0.0,0.0,0.0,0.0,19.7,26.5,0.0,12.0,0.0,0.0,0.0,100.0,True
CAND_02888,Mn6.00Nb40.38Ni13.34W40.28,4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,40.38,13.34,0.0,0.0,40.28,100.0,True
CAND_02889,Cr28.40Cu12.03Fe20.43Mn39.14,4,0.0,0.0,28.4,12.03,20.43,39.14,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_02890,Cr9.53Fe10.63Mo18.46Ni9.26V32.31W19.81,6,0.0,0.0,9.53,0.0,10.63,0.0,18.46,0.0,9.26,0.0,32.31,19.81,100.0,True
CAND_02891,Cu43.44Ni15.36Ti8.98V32.22,4,0.0,0.0,0.0,43.44,0.0,0.0,0.0,0.0,15.36,8.98,32.22,0.0,100.0,True
CAND_02892,Co13.20Cr16.14Mn17.43Ti23.80V18.57W10.86,6,0.0,13.2,16.14,0.0,0.0,17.43,0.0,0.0,0.0,23.8,18.57,10.86,99.99999999999999,True
CAND_02893,Co39.28Cr7.65Cu11.25Fe19.79Ni22.03,5,0.0,39.28,7.65,11.25,19.79,0.0,0.0,0.0,22.03,0.0,0.0,0.0,100.0,True
CAND_02894,Co20.40Cu6.70Mn8.53Mo10.25Ni24.80W29.32,6,0.0,20.4,0.0,6.7,0.0,8.53,10.25,0.0,24.8,0.0,0.0,29.32,100.0,True
CAND_02895,Co23.47Cr26.40Ni15.89Ti15.58V13.17W5.49,6,0.0,23.47,26.4,0.0,0.0,0.0,0.0,0.0,15.89,15.58,13.17,5.49,99.99999999999999,True
CAND_02896,Co8.61Cr21.05Cu19.48Mo10.86V40.00,5,0.0,8.61,21.05,19.48,0.0,0.0,10.86,0.0,0.0,0.0,40.0,0.0,100.0,True
CAND_02897,Mo30.47Ti20.09V9.37W40.07,4,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.0,0.0,20.09,9.37,40.07,100.0,True
CAND_02898,Co40.67Nb37.67Ni13.05Ti8.61,4,0.0,40.67,0.0,0.0,0.0,0.0,0.0,37.67,13.05,8.61,0.0,0.0,100.0,True
CAND_02899,Co22.79Cr27.88Mn14.17Mo17.50V17.66,5,0.0,22.79,27.88,0.0,0.0,14.17,17.5,0.0,0.0,0.0,17.66,0.0,100.0,True
CAND_02900,Al5.60Cu16.88Fe12.70Mn16.56Ni41.88V6.38,6,5.6,0.0,0.0,16.88,12.7,16.56,0.0,0.0,41.88,0.0,6.38,0.0,100.0,True
CAND_02901,Co43.58Mo8.15Nb16.40Ni9.78V22.09,5,0.0,43.58,0.0,0.0,0.0,0.0,8.15,16.4,9.78,0.0,22.09,0.0,100.0,True
CAND_02902,Co11.68Cu9.89Fe22.66Mn8.88Ti23.37W23.52,6,0.0,11.68,0.0,9.89,22.66,8.88,0.0,0.0,0.0,23.37,0.0,23.52,100.0,True
CAND_02903,Al25.01Cu9.41Fe7.03Mn27.74Mo30.81,5,25.01,0.0,0.0,9.41,7.03,27.74,30.81,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_02904,Al19.89Cr19.49Cu7.44Mo17.06V15.52W20.60,6,19.89,0.0,19.49,7.44,0.0,0.0,17.06,0.0,0.0,0.0,15.52,20.6,100.0,True
CAND_02905,Co16.27Fe43.82Nb13.77W26.14,4,0.0,16.27,0.0,0.0,43.82,0.0,0.0,13.77,0.0,0.0,0.0,26.14,100.0,True
CAND_02906,Nb16.00Ti12.82V39.94W31.24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,12.82,39.94,31.24,99.99999999999999,True
CAND_02907,Fe35.38Nb19.84Ti39.06W5.72,4,0.0,0.0,0.0,0.0,35.38,0.0,0.0,19.84,0.0,39.06,0.0,5.72,100.0,True
CAND_02908,Cu26.45Mo17.38Ni38.71V10.83W6.63,5,0.0,0.0,0.0,26.45,0.0,0.0,17.38,0.0,38.71,0.0,10.83,6.63,99.99999999999999,True
CAND_02909,Al40.91Co6.49Fe9.00Mn34.66Mo8.94,5,40.91,6.49,0.0,0.0,9.0,34.66,8.94,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_02910,Cr25.71Cu11.59Fe20.28Mn15.95Mo18.12Ni8.35,6,0.0,0.0,25.71,11.59,20.28,15.95,18.12,0.0,8.35,0.0,0.0,0.0,100.0,True
CAND_02911,Al18.39Cr15.80Fe25.38Mn17.84Ti22.59,5,18.39,0.0,15.8,0.0,25.38,17.84,0.0,0.0,0.0,22.59,0.0,0.0,100.0,True
CAND_02912,Co29.18Mn17.95Mo21.59Nb31.28,4,0.0,29.18,0.0,0.0,0.0,17.95,21.59,31.28,0.0,0.0,0.0,0.0,100.0,True
CAND_02913,Mo43.82Ni19.03Ti23.08W14.07,4,0.0,0.0,0.0,0.0,0.0,0.0,43.82,0.0,19.03,23.08,0.0,14.07,100.0,True
CAND_02914,Al23.71Cu24.17Mo10.16Ni10.51Ti6.30W25.15,6,23.71,0.0,0.0,24.17,0.0,0.0,10.16,0.0,10.51,6.3,0.0,25.15,100.0,True
CAND_02915,Fe41.05Nb26.95Ni21.40W10.60,4,0.0,0.0,0.0,0.0,41.05,0.0,0.0,26.95,21.4,0.0,0.0,10.6,100.0,True
CAND_02916,Al35.54Co7.22Cr9.08Fe42.57Ni5.59,5,35.54,7.22,9.08,0.0,42.57,0.0,0.0,0.0,5.59,0.0,0.0,0.0,100.0,True
CAND_02917,Al13.32Cr10.71Mo26.70Nb16.69Ti22.87V9.71,6,13.32,0.0,10.71,0.0,0.0,0.0,26.7,16.69,0.0,22.87,9.71,0.0,100.0,True
CAND_02918,Co30.79Fe24.55Nb12.24V32.42,4,0.0,30.79,0.0,0.0,24.55,0.0,0.0,12.24,0.0,0.0,32.42,0.0,100.0,True
CAND_02919,Co42.09Fe23.95Mn14.64Mo11.43W7.89,5,0.0,42.09,0.0,0.0,23.95,14.64,11.43,0.0,0.0,0.0,0.0,7.89,100.00000000000001,True
CAND_02920,Al5.85Cr21.87Fe15.72Nb19.48W37.08,5,5.85,0.0,21.87,0.0,15.72,0.0,0.0,19.48,0.0,0.0,0.0,37.08,100.0,True
CAND_02921,Cr7.91Mo14.84Nb22.79Ni20.76W33.70,5,0.0,0.0,7.91,0.0,0.0,0.0,14.84,22.79,20.76,0.0,0.0,33.7,100.0,True
CAND_02922,Co21.46Cu15.69Mo13.26Ni31.47Ti18.12,5,0.0,21.46,0.0,15.69,0.0,0.0,13.26,0.0,31.47,18.12,0.0,0.0,100.0,True
CAND_02923,Al30.36Fe20.72Mn26.00V22.92,4,30.36,0.0,0.0,0.0,20.72,26.0,0.0,0.0,0.0,0.0,22.92,0.0,100.0,True
CAND_02924,Al15.89Cr6.56Nb9.77Ti21.06V18.05W28.67,6,15.89,0.0,6.56,0.0,0.0,0.0,0.0,9.77,0.0,21.06,18.05,28.67,100.0,True
CAND_02925,Fe8.57Nb40.50Ni17.62V33.31,4,0.0,0.0,0.0,0.0,8.57,0.0,0.0,40.5,17.62,0.0,33.31,0.0,100.0,True
CAND_02926,Al12.83Cu17.64Fe13.54Mn32.71V23.28,5,12.83,0.0,0.0,17.64,13.54,32.71,0.0,0.0,0.0,0.0,23.28,0.0,100.0,True
CAND_02927,Al16.32Co22.73Cu7.91Mn20.43Ni19.48W13.13,6,16.32,22.73,0.0,7.91,0.0,20.43,0.0,0.0,19.48,0.0,0.0,13.13,99.99999999999999,True
CAND_02928,Al18.34Co25.97Cr14.59Mo8.97Ti15.13W17.00,6,18.34,25.97,14.59,0.0,0.0,0.0,8.97,0.0,0.0,15.13,0.0,17.0,100.0,True
CAND_02929,Cr21.47Cu11.78Nb40.60Ni26.15,4,0.0,0.0,21.47,11.78,0.0,0.0,0.0,40.6,26.15,0.0,0.0,0.0,100.0,True
CAND_02930,Fe11.64Mn12.41Ti34.01V41.94,4,0.0,0.0,0.0,0.0,11.64,12.41,0.0,0.0,0.0,34.01,41.94,0.0,100.0,True
CAND_02931,Al7.21Co18.84Mo14.13Nb40.89Ni18.93,5,7.21,18.84,0.0,0.0,0.0,0.0,14.13,40.89,18.93,0.0,0.0,0.0,100.0,True
CAND_02932,Cr27.48Mn14.20Mo11.00Nb5.75Ti41.57,5,0.0,0.0,27.48,0.0,0.0,14.2,11.0,5.75,0.0,41.57,0.0,0.0,100.0,True
CAND_02933,Cr17.82Cu10.88Fe33.74Nb37.56,4,0.0,0.0,17.82,10.88,33.74,0.0,0.0,37.56,0.0,0.0,0.0,0.0,100.0,True
CAND_02934,Co18.84Fe15.85Mn18.23Ti24.08V14.53W8.47,6,0.0,18.84,0.0,0.0,15.85,18.23,0.0,0.0,0.0,24.08,14.53,8.47,100.0,True
CAND_02935,Cr27.98Cu37.28Fe7.92Nb7.21Ni19.61,5,0.0,0.0,27.98,37.28,7.92,0.0,0.0,7.21,19.61,0.0,0.0,0.0,100.0,True
CAND_02936,Cr20.83Fe19.19Nb12.92Ni11.07Ti19.32V16.67,6,0.0,0.0,20.83,0.0,19.19,0.0,0.0,12.92,11.07,19.32,16.67,0.0,99.99999999999999,True
CAND_02937,Al5.20Co20.08Cr20.90Cu7.34Mn30.38V16.10,6,5.2,20.08,20.9,7.34,0.0,30.38,0.0,0.0,0.0,0.0,16.1,0.0,100.0,True
CAND_02938,Co25.81Cr41.10Cu27.06Ni6.03,4,0.0,25.81,41.1,27.06,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,100.0,True
CAND_02939,Al22.36Cr25.80Mo10.74Nb13.42Ni27.68,5,22.36,0.0,25.8,0.0,0.0,0.0,10.74,13.42,27.68,0.0,0.0,0.0,100.0,True
CAND_02940,Al20.82Co7.63Fe15.90Mo12.43V26.54W16.68,6,20.82,7.63,0.0,0.0,15.9,0.0,12.43,0.0,0.0,0.0,26.54,16.68,100.0,True
CAND_02941,Fe28.63Mn13.40Ni21.86W36.11,4,0.0,0.0,0.0,0.0,28.63,13.4,0.0,0.0,21.86,0.0,0.0,36.11,100.0,True
CAND_02942,Co12.08Cr37.01Mo5.03Ni23.37Ti12.15W10.36,6,0.0,12.08,37.01,0.0,0.0,0.0,5.03,0.0,23.37,12.15,0.0,10.36,100.0,True
CAND_02943,Al37.33Cu14.90Ni29.60W18.17,4,37.33,0.0,0.0,14.9,0.0,0.0,0.0,0.0,29.6,0.0,0.0,18.17,100.0,True
CAND_02944,Cr27.23Fe26.87Mn37.02V8.88,4,0.0,0.0,27.23,0.0,26.87,37.02,0.0,0.0,0.0,0.0,8.88,0.0,100.0,True
CAND_02945,Al8.26Co14.05Nb11.07Ni33.03W33.59,5,8.26,14.05,0.0,0.0,0.0,0.0,0.0,11.07,33.03,0.0,0.0,33.59,100.0,True
CAND_02946,Co16.86Cr5.96Cu28.40Ti15.00V17.71W16.07,6,0.0,16.86,5.96,28.4,0.0,0.0,0.0,0.0,0.0,15.0,17.71,16.07,100.0,True
CAND_02947,Al5.71Fe28.62Mn9.74Ni32.21W23.72,5,5.71,0.0,0.0,0.0,28.62,9.74,0.0,0.0,32.21,0.0,0.0,23.72,100.0,True
CAND_02948,Al32.89Co10.77Mn12.13Ti14.93V29.28,5,32.89,10.77,0.0,0.0,0.0,12.13,0.0,0.0,0.0,14.93,29.28,0.0,100.0,True
CAND_02949,Co22.78Cu29.18Mn9.05V38.99,4,0.0,22.78,0.0,29.18,0.0,9.05,0.0,0.0,0.0,0.0,38.99,0.0,100.0,True
CAND_02950,Al40.33Co15.00Cr10.18Cu7.01Ni7.99Ti19.49,6,40.33,15.0,10.18,7.01,0.0,0.0,0.0,0.0,7.99,19.49,0.0,0.0,99.99999999999999,True
CAND_02951,Co17.65Fe25.63Mo13.53Nb43.19,4,0.0,17.65,0.0,0.0,25.63,0.0,13.53,43.19,0.0,0.0,0.0,0.0,100.0,True
CAND_02952,Al29.81Cu9.37Mn27.54Ni33.28,4,29.81,0.0,0.0,9.37,0.0,27.54,0.0,0.0,33.28,0.0,0.0,0.0,100.0,True
CAND_02953,Cr7.72Mn39.24Ti6.37V30.24W16.43,5,0.0,0.0,7.72,0.0,0.0,39.24,0.0,0.0,0.0,6.37,30.24,16.43,100.0,True
CAND_02954,Al15.01Cr9.21Mn43.32Ti32.46,4,15.01,0.0,9.21,0.0,0.0,43.32,0.0,0.0,0.0,32.46,0.0,0.0,100.0,True
CAND_02955,Co10.05Mo31.61Nb39.57V18.77,4,0.0,10.05,0.0,0.0,0.0,0.0,31.61,39.57,0.0,0.0,18.77,0.0,99.99999999999999,True
CAND_02956,Al17.47Co22.59Mn15.03Mo19.60Nb15.93W9.38,6,17.47,22.59,0.0,0.0,0.0,15.03,19.6,15.93,0.0,0.0,0.0,9.38,100.0,True
CAND_02957,Al15.39Fe20.83Mo9.49Nb23.69Ni30.60,5,15.39,0.0,0.0,0.0,20.83,0.0,9.49,23.69,30.6,0.0,0.0,0.0,100.0,True
CAND_02958,Co6.17Cr24.45Mo13.87Ni22.08V33.43,5,0.0,6.17,24.45,0.0,0.0,0.0,13.87,0.0,22.08,0.0,33.43,0.0,100.0,True
CAND_02959,Al38.92Co8.75Cr15.41Nb11.48V14.14W11.30,6,38.92,8.75,15.41,0.0,0.0,0.0,0.0,11.48,0.0,0.0,14.14,11.3,100.0,True
CAND_02960,Cr18.76Mn11.87Nb12.62Ni21.59Ti15.43V19.73,6,0.0,0.0,18.76,0.0,0.0,11.87,0.0,12.62,21.59,15.43,19.73,0.0,100.00000000000001,True
CAND_02961,Al25.26Nb18.32Ni21.30Ti13.51W21.61,5,25.26,0.0,0.0,0.0,0.0,0.0,0.0,18.32,21.3,13.51,0.0,21.61,100.0,True
CAND_02962,Al12.19Cu7.61Mn12.70Nb40.18Ni27.32,5,12.19,0.0,0.0,7.61,0.0,12.7,0.0,40.18,27.32,0.0,0.0,0.0,100.0,True
CAND_02963,Cr30.80Cu13.72Fe16.51Nb18.03V20.94,5,0.0,0.0,30.8,13.72,16.51,0.0,0.0,18.03,0.0,0.0,20.94,0.0,100.0,True
CAND_02964,Al27.44Cu9.71Mo27.40Ni8.12V27.33,5,27.44,0.0,0.0,9.71,0.0,0.0,27.4,0.0,8.12,0.0,27.33,0.0,100.00000000000001,True
CAND_02965,Al8.29Cr39.96Fe12.27Mn8.08Nb8.68V22.72,6,8.29,0.0,39.96,0.0,12.27,8.08,0.0,8.68,0.0,0.0,22.72,0.0,100.0,True
CAND_02966,Co12.20Cr19.12Cu20.29Fe16.12Ni14.00W18.27,6,0.0,12.2,19.12,20.29,16.12,0.0,0.0,0.0,14.0,0.0,0.0,18.27,100.0,True
CAND_02967,Al22.06Co13.23Fe21.48Mn27.88Nb5.22V10.13,6,22.06,13.23,0.0,0.0,21.48,27.88,0.0,5.22,0.0,0.0,10.13,0.0,99.99999999999999,True
CAND_02968,Al9.59Co22.19Cu10.70Ni14.75Ti10.38V32.39,6,9.59,22.19,0.0,10.7,0.0,0.0,0.0,0.0,14.75,10.38,32.39,0.0,100.0,True
CAND_02969,Cr7.20Cu36.97Nb21.87Ti33.96,4,0.0,0.0,7.2,36.97,0.0,0.0,0.0,21.87,0.0,33.96,0.0,0.0,100.0,True
CAND_02970,Al8.41Co44.10Cu5.31Mn23.10Ni19.08,5,8.41,44.1,0.0,5.31,0.0,23.1,0.0,0.0,19.08,0.0,0.0,0.0,100.00000000000001,True
CAND_02971,Mn40.01Mo15.04Nb13.42Ni5.78Ti25.75,5,0.0,0.0,0.0,0.0,0.0,40.01,15.04,13.42,5.78,25.75,0.0,0.0,100.0,True
CAND_02972,Al10.38Cu7.08Fe40.99Mn21.03Ni9.00W11.52,6,10.38,0.0,0.0,7.08,40.99,21.03,0.0,0.0,9.0,0.0,0.0,11.52,100.0,True
CAND_02973,Cr11.76Fe29.00Ni23.76V35.48,4,0.0,0.0,11.76,0.0,29.0,0.0,0.0,0.0,23.76,0.0,35.48,0.0,100.0,True
CAND_02974,Al17.64Co11.08Cu7.15Mo11.03Ni16.63V36.47,6,17.64,11.08,0.0,7.15,0.0,0.0,11.03,0.0,16.63,0.0,36.47,0.0,100.0,True
CAND_02975,Co25.10Cr30.81Cu16.14V27.95,4,0.0,25.1,30.81,16.14,0.0,0.0,0.0,0.0,0.0,0.0,27.95,0.0,100.0,True
CAND_02976,Al24.41Cr28.98Mn7.12Ni26.02W13.47,5,24.41,0.0,28.98,0.0,0.0,7.12,0.0,0.0,26.02,0.0,0.0,13.47,100.0,True
CAND_02977,Al16.60Co18.04Cr8.24Cu23.07Mn7.88Mo26.17,6,16.6,18.04,8.24,23.07,0.0,7.88,26.17,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_02978,Al25.62Cr12.38Fe19.08Mo8.55Ti23.82V10.55,6,25.62,0.0,12.38,0.0,19.08,0.0,8.55,0.0,0.0,23.82,10.55,0.0,99.99999999999999,True
CAND_02979,Co16.68Mn12.19Ni28.58Ti19.29V23.26,5,0.0,16.68,0.0,0.0,0.0,12.19,0.0,0.0,28.58,19.29,23.26,0.0,100.0,True
CAND_02980,Co12.13Cr13.44Cu17.37Fe8.08Mo35.73Ti13.25,6,0.0,12.13,13.44,17.37,8.08,0.0,35.73,0.0,0.0,13.25,0.0,0.0,100.0,True
CAND_02981,Fe12.90Mo24.31Ni18.65Ti36.31V7.83,5,0.0,0.0,0.0,0.0,12.9,0.0,24.31,0.0,18.65,36.31,7.83,0.0,100.0,True
CAND_02982,Co12.03Cu10.55Mo20.84Nb11.10Ni13.28W32.20,6,0.0,12.03,0.0,10.55,0.0,0.0,20.84,11.1,13.28,0.0,0.0,32.2,100.0,True
CAND_02983,Al12.12Co43.54Cu20.39Mo9.09Nb14.86,5,12.12,43.54,0.0,20.39,0.0,0.0,9.09,14.86,0.0,0.0,0.0,0.0,100.0,True
CAND_02984,Al12.32Cr33.93Nb16.90Ni11.03Ti25.82,5,12.32,0.0,33.93,0.0,0.0,0.0,0.0,16.9,11.03,25.82,0.0,0.0,100.0,True
CAND_02985,Co10.13Cr29.38Mo25.43Ti35.06,4,0.0,10.13,29.38,0.0,0.0,0.0,25.43,0.0,0.0,35.06,0.0,0.0,100.0,True
CAND_02986,Al37.86Mn27.71Nb18.71V15.72,4,37.86,0.0,0.0,0.0,0.0,27.71,0.0,18.71,0.0,0.0,15.72,0.0,100.0,True
CAND_02987,Cr21.92Nb22.58Ni26.72Ti28.78,4,0.0,0.0,21.92,0.0,0.0,0.0,0.0,22.58,26.72,28.78,0.0,0.0,100.0,True
CAND_02988,Al10.91Fe10.52Mo8.41Ni39.13Ti31.03,5,10.91,0.0,0.0,0.0,10.52,0.0,8.41,0.0,39.13,31.03,0.0,0.0,100.0,True
